1_mean,0_mean,1_std,0_std
1.2557819999999964,1.1041057692307583,0.16733200530680267,0.06871028606663332
1.4492180000000003,2.1545371538461535,0.5283667557402056,2.738891571660752
1.1774609999999868,1.2636148461538512,0.06845227743262619,0.1761409691855979
3.508730125,1.8025083076923079,2.8224709978679745,0.8199386312068704
1.1129256249999955,1.009255692307691,0.1810775564296981,0.08496423015733795
1.239524000000003,1.112600923076929,0.1703777316100084,0.10949768759998427
0.8819052499999813,0.9304767692307704,0.062365347099057715,0.05985203010502608
1.1227382500000012,1.0353743076923059,0.10501832342670671,0.07462655516569035
0.8405206249999964,0.7993746153846141,0.03688408003824551,0.04012800032714714
1.1942112500000022,1.0749600769230745,0.1329973476037875,0.10192644647852786
