1_mean,0_mean,1_std,0_std
2.2437167272727283,2.5772304772727264,0.2600369701964891,0.33730910049896007
2.143050545454545,2.300214045454544,0.19015600794954923,0.25513260596348475
1.6078099999999969,1.511733886363636,0.12005424516839104,0.08913412821142212
7.164718045454543,7.889337727272727,0.545207789850412,1.7705398855718448
1.545534363636365,1.6899282727272749,0.22533261136659802,0.19761995647146688
2.4824827727272725,2.7951244090909086,0.21686795221932403,0.3380156036205205
2.351540090909091,2.5754485,0.20635866639488895,0.2846344534535725
2.0442671818181877,2.2146846136363645,0.18618056682479658,0.2346184531669012
0.7415066818181838,0.6987794090909086,0.04475252747678886,0.06645625373771893
2.397519863636364,2.676323204545454,0.3856823733661705,0.5615348490226683
